Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
"As you stood by their bedside, tears streaming down your face, you held their hand tightly, feeling the warmth slowly fade away. The room grew silent, the air heavy with grief as their eyes closed for the last time, leaving behind an unbearable emptiness in your heart. Memories of laughter and love flooded your mind, reminding you of the profound loss that now engulfed your world.",Depression,,Death of Loved Ones,joy,False,joy,0.5386013388633728,sadness,0.4374496340751648,fear,0.0130436373874545
"As you stand in the dimly lit room, a heavy silence settles over you. The air feels suffocating, filled with remnants of memories that once brought joy. The photograph on the table captures the vibrant smile of your beloved grandmother, now forever frozen in time, reminding you of the void that her absence has created in your life.",Depression,,Death of Loved Ones,love,False,love,0.3973926901817322,sadness,0.3972157835960388,joy,0.2022376954555511
"As you stand by the hospital bed, holding the frail hand of your beloved grandmother, memories of her warm smile and loving advice flood your mind. You watch as her heartbeat monitor slows to a steady tone, and her presence slips away, leaving a void that seems impossible to fill. The weight of loss settles upon your chest, as you realize you'll never get to hear her laughter or feel her comforting embrace again.",Depression,,Death of Loved Ones,joy,False,joy,0.3674495816230774,sadness,0.2184246778488159,love,0.2160940915346145
"As you walk into your grandfather's room, the once familiar scent of his cologne now lingers in the air, mingling with the overwhelming silence. The empty chair by the fireplace serves as a painful reminder of the lively conversations and heartfelt laughter that once filled the room, leaving you feeling a profound sense of loss and longing for the warmth of his presence.",Depression,,Death of Loved Ones,joy,False,joy,0.4849630296230316,fear,0.2196385413408279,sadness,0.1669034361839294
"As you stand in the empty hallway of your childhood home, the silence engulfs you, a haunting reminder of the voices that once filled the space. The photographs on the walls capture memories frozen in time, now serving as bittersweet reminders of the love and laughter that once filled your heart. The untouched dinner table reminds you of the nightly rituals and conversations that will never be shared again, leaving you feeling adrift in a sea of grief and longing.",Depression,,Death of Loved Ones,sadness,False,sadness,0.741413950920105,anger,0.1541777551174163,fear,0.040258590131998
"As the sun sets on the beach, a gentle breeze caresses your skin, but it no longer carries the familiar scent of their hair. The vacant space beside you on the blanket reminds you of the void in your heart, where their laughter used to reside. With each crashing wave, you watch your memories fade into the vast expanse of the ocean, leaving you adrift in the wake of your love.",Depression,,Romantic Loss,sadness,False,sadness,0.6329516172409058,joy,0.3420998156070709,anger,0.0136298257857561
"As you wake up each morning, the empty side of the bed serves as a painful reminder of the love you once shared. The vibrant colors of the world have dulled to shades of gray, mirroring the void in your heart. Each passing day, your longing for their touch becomes a heavy burden, weighing down your every step.",Depression,,Romantic Loss,love,False,love,0.3490808308124542,joy,0.3182965517044067,sadness,0.3137124180793762
"As you walk through the park, the scent of blooming flowers reminds you of the times you spent together, the laughter and warmth now gone. Each passing couple holding hands intensifies the emptiness in your heart, and the once vibrant world turns grey, mirroring the colors of your shattered emotions. You try to hold back tears, but the ache in your chest keeps growing, leaving you feeling adrift in an ocean of loneliness.",Depression,,Romantic Loss,sadness,False,sadness,0.9961234927177428,fear,0.0014071175828576,joy,0.001233582617715
"As you walk down the street, the once-familiar melodies that filled your ears now blend into a cacophony of melancholic tunes. The colorful blooms lining the path, once symbols of hope, now wither before your eyes, mirroring the fading warmth in your heart. Every shared memory, every whispered promise, now etched in your mind as painful reminders of a love that slipped away.",Depression,,Romantic Loss,sadness,False,sadness,0.4075992107391357,joy,0.305687814950943,love,0.2766038775444031
"As you scroll through your social media feed, you stumble upon a picture of them the person who once held your heart embraced tightly by someone new. The familiar warmth that once enveloped your soul now feels like a distant memory, leaving you with an unshakable emptiness that settles deep within your chest, whispering doubts of worthiness and love.",Depression,,Romantic Loss,joy,False,joy,0.5092468857765198,love,0.2118115127086639,sadness,0.1491821557283401
"You wake up to a constant stream of urgent messages and deadlines, feeling the weight of mounting responsibilities on your shoulders. Your mind races with worries and pressures, unable to find a moment of respite as the demands of work and personal life collide. Each night, you lie awake, tense and exhausted, dreading the next day's challenges that seem to never end.",Depression,,Chronic Stress,sadness,False,sadness,0.5468271970748901,joy,0.2085124552249908,fear,0.1790971904993057
"As you wake up each morning, the weight of yesterday's unfinished tasks and the never-ending to-do list loom over you like a dark cloud. Every step feels heavier than the last, and the constant pressure to meet expectations becomes suffocating. Your once-vibrant passions dim as exhaustion seeps into your bones, leaving you numb and disconnected from the world around you.",Depression,,Chronic Stress,joy,False,joy,0.6044986248016357,sadness,0.3026570081710815,fear,0.0512524768710136
"You wake up to the sound of your alarm, feeling exhausted and dreading another day of juggling overwhelming work demands and mounting personal responsibilities. As you drag yourself through the day, the weight of constant pressure bears down on your shoulders, eroding your energy, enthusiasm, and sense of fulfillment, leaving you feeling trapped in an unending cycle of stress and despair.",Depression,,Chronic Stress,sadness,False,sadness,0.5047862529754639,fear,0.3919276297092438,anger,0.069917157292366
"As you wake up each morning, the weight of the world settles on your shoulders like a heavy fog. The constant pressure to meet unattainable expectations and the relentless demands of life leave you feeling trapped in an endless loop of exhaustion and hopelessness. With each passing day, it becomes harder to summon the energy to even face the world outside your window, as the joy and excitement you once felt slowly fade into the distance.",Depression,,Chronic Stress,sadness,False,sadness,0.4367332458496094,joy,0.2498212158679962,fear,0.2361966073513031
"As the days blend into a monotonous routine, you find yourself juggling never-ending responsibilities and mounting pressure. Sleepless nights become the norm as your mind races with worries, feeling trapped in a perpetual cycle with no respite in sight, slowly draining the colors from your once vibrant world.",Depression,,Chronic Stress,sadness,False,sadness,0.6022824048995972,joy,0.3577725291252136,love,0.0374811477959156
"As the days pass, you find yourself surrounded by an eerie silence. The once-bustling social gatherings have become distant echoes, and your phone remains untouched, void of any notifications. The longing for human connection grows stronger, and you yearn for the sound of laughter and the comfort of shared moments, yet the solitude persists, enveloping you in its isolating embrace.",Depression,,Social Isolation,sadness,False,sadness,0.6005219221115112,joy,0.2007232159376144,anger,0.1846366375684738
"As you wake up each morning, the silence echoes through your empty apartment. The once vibrant messages on your phone have dwindled to a single notification, a reminder of the event you declined. With every passing day, the weight of loneliness settles deeper within you, as you yearn for human connection that seems to slip further away.",Depression,,Social Isolation,sadness,False,sadness,0.5744622945785522,anger,0.2254620492458343,fear,0.1182556003332138
"As you sit alone in your dimly lit room, your phone remains silent, devoid of any notifications. The laughter and chatter of friends echoes from distant places, their warmth a cruel reminder of the void that surrounds you. Hours turn into days, and the weight of loneliness settles upon your shoulders, suffocating your spirit and casting shadows over your once vibrant heart.",Depression,,Social Isolation,sadness,False,sadness,0.6004701852798462,joy,0.3967234492301941,anger,0.0012098425067961
"You wake up to another quiet morning, scrolling through your phone to find no new messages or notifications. As you walk past the empty lunch table at work, your colleagues engaged in animated conversations, you can't help but feel like an outsider, the invisible presence no one acknowledges. The weight of loneliness settles upon you, suffocating any glimmer of connection you yearn for.",Depression,,Social Isolation,sadness,False,sadness,0.6554768681526184,joy,0.1910643726587295,fear,0.11313097178936
"As you sit alone in your apartment, the sounds of laughter and conversation from the neighbors' gathering outside drift through the walls, a stark reminder of the invisible barrier that separates you from the warmth and connection you once had. The silence in your own space is deafening, amplifying the ache in your heart and the heaviness of your solitude, leaving you feeling trapped in a world where everyone else has moved on.",Depression,,Social Isolation,sadness,False,sadness,0.5983926057815552,joy,0.4000197947025299,anger,0.0006342812557704
"As you step outside, a bitter cold bites at your exposed skin, causing you to huddle deeper into your coat. The world around you is covered in a blanket of snow, its pristine beauty contrasting with the emptiness you feel inside. The absence of vibrant colors and the prolonged darkness leave you longing for the warmth and energy of sunlit days, evoking a sense of desolation.",Depression,,Winter,anger,False,anger,0.2624956667423248,joy,0.2436650991439819,sadness,0.2315269261598587
"As you gaze out of your frost-covered window, the once vibrant streets now appear deserted, wrapped in a melancholic silence. The grey skies loom overhead, casting a shadow on your spirit, matching the barren trees that seem to reflect your inner emptiness. The bitter cold seeps through every crack, reminding you of the warmth and life that once existed, now lost in the icy grip of winter.",Depression,,Winter,sadness,False,sadness,0.5009831190109253,anger,0.1838987469673156,joy,0.180063709616661
"As you gaze out the frost-covered windowpane, the world appears shrouded in a monochromatic stillness. The biting cold seeps through the cracks, isolating you from the vibrant life outside. The distant laughter of children building snowmen serves as a stark reminder of the joy that feels forever out of reach",Depression,,Winter,sadness,False,sadness,0.5915654301643372,anger,0.3968177735805511,fear,0.0090970341116189
"As you walk through the quiet streets in winter, a blanket of snow covers everything, muffling the usual lively sounds. The bare trees stand like solemn witnesses to the cold and desolate landscape, reflecting the emptiness you feel within. The fading daylight casts long shadows, adding to the sense of isolation and melancholy that grips your heart.",Depression,,Winter,fear,False,fear,0.4934249818325043,sadness,0.2694386839866638,love,0.1900944262742996
"As you step out into the bitter cold, the sharp winter wind bites at your exposed skin, seeping through every layer of clothing. The once vibrant landscape is now a barren wasteland, covered in a thick blanket of snow, devoid of life and color. The gloomy gray skies overhead match the heaviness in your heart, as you navigate the desolate streets, feeling isolated and longing for the warmth and brightness of spring.",Depression,,Winter,sadness,False,sadness,0.3992437422275543,fear,0.3891028761863708,love,0.1936050802469253
"A friend lets you down on a date, and calls you the following day to let you know that he/she didn't feel like meeting with you and went out with other people instead.",Frustration,,Disappointments and Letdowns,anger,False,anger,0.4044086039066314,sadness,0.402745634317398,joy,0.0871541276574134
"You arrange with a good friend to go out together, and he/she will contact you to meet each other. You don't hear from him/her.",Frustration,,Disappointments and Letdowns,anger,False,anger,0.3922207951545715,joy,0.3488354086875915,sadness,0.2004341632127761
Your clock failed to wake you up in the morning and you miss the final class of a course.,Frustration,,Disappointments and Letdowns,sadness,False,sadness,0.2674638330936432,joy,0.2316758632659912,fear,0.2186814248561859
You miss a popular party because you fall asleep at home.,Frustration,,Disappointments and Letdowns,sadness,False,sadness,0.4301424920558929,anger,0.206337496638298,joy,0.2010057866573333
"You're out for a drink after a hard day's work, and you have to wait 30 minutes before you are served.",Frustration,,Disappointments and Letdowns,anger,False,anger,0.8201147317886353,sadness,0.1263685524463653,fear,0.0273203141987323
Your roommates went to the movies without informing you.,Frustration,,Disappointments and Letdowns,anger,False,anger,0.5012510418891907,joy,0.399671196937561,fear,0.0886475294828414
Your friend is in a coma after an accident.,Frustration,,Unforeseen Obstacles and Accidents,sadness,False,sadness,0.3842265009880066,fear,0.3012647330760956,joy,0.1591315865516662
A floppy disk holding an important school assignment is destroyed by your computer.,Frustration,,Unforeseen Obstacles and Accidents,joy,False,joy,0.3908919095993042,fear,0.3558405339717865,anger,0.1676533073186874
A swimming appointment is cancelled because one of your friends falls ill.,Frustration,,Unforeseen Obstacles and Accidents,anger,False,anger,0.4684607982635498,joy,0.3065811991691589,sadness,0.1777682602405548
"Upon leaving class, you notice that a police officer is removing your bike because it was illegally parked.",Frustration,,Unforeseen Obstacles and Accidents,sadness,False,sadness,0.3916986882686615,anger,0.3261736631393432,fear,0.2727119624614715
"You are hit by a car on your way to an important appointment, causing you to miss the appointment.",Frustration,,Unforeseen Obstacles and Accidents,sadness,False,sadness,0.2944558560848236,joy,0.2652425169944763,fear,0.2185271978378296
"You are hit on your bike by another biker. He/she apologises, and proposes to pay back the damage to your bike.",Frustration,,Unforeseen Obstacles and Accidents,joy,False,joy,0.3413556814193725,fear,0.3208828270435333,sadness,0.2250741720199585
A floppy disk holding an important school assignment is destroyed by your computer.,Frustration,,Unforeseen Obstacles and Accidents,sadness,False,sadness,0.3835228383541107,fear,0.2895863056182861,joy,0.1656607091426849
A fellow student fails to return your notes when you need them for studying.,Frustration,,Unforeseen Obstacles and Accidents,anger,False,anger,0.3946781754493713,fear,0.3758710920810699,joy,0.1975855976343155
You bump into someone on the street.,Frustration,,Unforeseen Obstacles and Accidents,anger,False,anger,0.5286067724227905,fear,0.2015752494335174,joy,0.2010659873485565
"The waiter in a restaurant informs you that it may take a while before you can eat because it is a busy evening. Finally, you are served after 50 minutes of waiting.",Frustration,,Miscommunications and Misunderstanding,anger,False,anger,0.4948713779449463,surprise,0.1987622082233429,joy,0.1462409496307373
"On holiday with friends, you arrange that each, in turn, has to carry the heavy tent gear. One day, the tent gear is missing.",Frustration,,Miscommunications and Misunderstanding,joy,False,joy,0.544475793838501,sadness,0.2566316723823547,anger,0.1953817009925842
"You have arranged for a hotel room with sea-view. Upon arrival, you are given a room without a sea-view.",Frustration,,Miscommunications and Misunderstanding,anger,False,anger,0.7058020830154419,joy,0.2368805706501007,sadness,0.0470297522842884
"A friend returns your CD player, claiming that everything is OK, but it turns out to be broken afterwards.",Frustration,,Miscommunications and Misunderstanding,anger,False,anger,0.5037297010421753,sadness,0.267912209033966,joy,0.1119433641433715
A fellow student fails to return your notes when you need them for studying.,Frustration,,Miscommunications and Misunderstanding,anger,False,anger,0.5914713144302368,sadness,0.3211458325386047,fear,0.0509248152375221
You are in love with someone but he/she is more interested in someone else.,Frustration,,Rejection and Interpersonal Issues,joy,False,joy,0.4403626024723053,anger,0.3231351971626282,sadness,0.2231856882572174
"You arrange with your roommates that each in turn has to put out the garbage. When it someone else's turn, you noticed that he/she didn't clean up.",Frustration,,Rejection and Interpersonal Issues,anger,False,anger,0.4045172333717346,joy,0.3883015811443329,fear,0.2022423446178436
You hear that a friend is spreading gossip about you.,Frustration,,Rejection and Interpersonal Issues,sadness,False,sadness,0.4308309555053711,anger,0.3516750335693359,joy,0.2028858959674835
You are fired from your holiday job.,Frustration,,Rejection and Interpersonal Issues,anger,False,anger,0.7859553098678589,sadness,0.2056314647197723,joy,0.0041335746645927
"You have a group assignment with some fellow students. They don't work hard, and you all get a bad grade.",Frustration,,Rejection and Interpersonal Issues,joy,False,joy,0.7889211773872375,anger,0.2061802595853805,sadness,0.0025062181521207
Your spouse/partner provided/received emotional support to his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),sadness,False,sadness,0.4001215100288391,fear,0.2315284311771392,anger,0.2017387151718139
Your spouse/partner engaged in conversational messages/emails with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),fear,False,fear,0.3833055198192596,anger,0.3811781704425812,joy,0.2028923481702804
Your spouse/partner complimented appearance of his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),anger,False,anger,0.6485470533370972,love,0.2552519142627716,fear,0.0311172865331172
Your spouse/partner engaged in in touch while talking with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),joy,False,joy,0.5988779067993164,anger,0.1998581290245056,fear,0.1995842456817627
Your spouse/partner discussed relationship issues with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),joy,False,joy,0.4931600093841553,love,0.2537339627742767,fear,0.1568413227796554
Your spouse/partner shared a meal alone together with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),anger,False,anger,0.5176633596420288,sadness,0.2641121745109558,joy,0.1103163808584213
Your spouse/partner engaged in flirtatious conversation with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),anger,False,anger,0.5718533396720886,fear,0.2208857089281082,love,0.1922976374626159
Your spouse/partner talked about sex with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),sadness,False,sadness,0.4602566659450531,anger,0.3936075568199157,love,0.1197989732027053
Your spouse/partner discussed romantic feelings with his/her colleague of an opposite sex.,Jealousy,,Romantic (Opposite Gender),anger,False,anger,0.5852414965629578,fear,0.2077085971832275,joy,0.1730094850063324
Your spouse/partner complimented appearance of his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),fear,False,fear,0.5680429935455322,sadness,0.1414150893688202,neutral,0.1316325217485427
Your spouse/partner engaged in in touch while talking with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),anger,False,anger,0.3004208207130432,fear,0.2613794505596161,surprise,0.1944850981235504
Your spouse/partner discussed relationship issues with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),anger,False,anger,0.3057200610637665,neutral,0.3023402690887451,sadness,0.2888630330562591
Your spouse/partner shared a meal alone together with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),sadness,False,sadness,0.21453657746315,surprise,0.2075051367282867,fear,0.1983819007873535
Your spouse/partner engaged in flirtatious conversation with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),neutral,False,neutral,0.2870670258998871,anger,0.2627592086791992,disgust,0.1875603944063186
Your spouse/partner talked about sex with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),anger,False,anger,0.433278888463974,neutral,0.2302051484584808,sadness,0.2217807024717331
Your spouse/partner discussed romantic feelings with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),sadness,False,sadness,0.2636029124259949,neutral,0.2065224945545196,disgust,0.2063178718090057
Your spouse/partner shared a kiss on the lips with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),anger,False,anger,0.4842434823513031,neutral,0.3702297806739807,disgust,0.1050006747245788
Your spouse/partner engaged in oral or penetrative sex with his/her colleague of a same sex.,Jealousy,envy,Romantic (Same Gender),neutral,False,neutral,0.5982726216316223,fear,0.1197725534439086,anger,0.0980511307716369
"Imagine that you just bought a new laptop and you are happy with all its new features and its superior speed, screen resolution, and memory capacity. You paid $1150 for the laptop and shared about your new laptop on social media. Now imagine that an acquaintance approaches you and says, ""I saw your post online. Nice laptop! I just got the same one. I got a nice deal and paid $650 for mine. How about you?""",Jealousy,envy,Material Possession,sadness,False,sadness,0.2744251489639282,anger,0.2644684314727783,joy,0.2302326709032058
"Imagine that you just went on a vacation to Patagonia in South America and you are happy with all of the activities and experiences that you participated in. You paid $1150 for the vacation and shared about your vacation on social media. Now imagine that an acquaintance approaches you and says, ""I saw your post online. Nice vacation! I just went on the same one. I got a nice deal and paid $650 for mine. How about you?""",Jealousy,envy,Material Possession,neutral,False,neutral,0.5020201802253723,disgust,0.1468566060066223,surprise,0.1086947545409202
"This scenario is a story related to your colleague (Pat) and a manager in your team. Pat is your colleague and Pat and you work together with the manager on the team for a year. Both of you do the same task and report to the same manager. Please read the following scenario, imagining that this is your current experience with your manager and colleague (Pat). After being late twice last month, Pat and I were both late again today, and we missed an important team meeting with the department director this morning. As expected, our team manager called us out on this issue. When the manager met with Pat, I was outside of the manager's office and I overheard their conversation. The manager said to Pat: ""Why were you late to the meeting? It was an important meeting. Do you have any problem? Last month, you had been arriving late to work two times. I didn't give you any warnings because I knew your situation at that time. I think you suffer from the same issue and I understand it would be difficult to handle it. As your friend, I am really worried about you and your career. Next time, don't be late to the meeting and work. If you could not make, please let me know in advance. If you need my help, please let me know. Okay?"".After Pat's meeting, I also talked with the manager. I was feared because the manager didn't give me a chance to explain why I could not attend the meeting. The manager with a serious look on his face said to me: ""Do you know why I called you out? You were late to the meeting and it was an important meeting with the department director. You had been late to work twice last month. At that time, I gave you two verbal warnings. This is the last verbal warning. Don't be late next time. If you are late again, I have to give you a written warning and this will be placed in your employee file and impact your performance evaluation according to the company policies.""",Jealousy,envy,Experiential,neutral,False,neutral,0.5042185187339783,anger,0.2175311744213104,sadness,0.1909183412790298
"Imagine that an acquaintance approaches you and says, ""I just got a new laptop with superior speed, screen resolution, and memory capacity. I got a nice deal and paid $650 for it.""",Jealousy,envy,Experiential,joy,False,joy,0.6369110941886902,surprise,0.226311594247818,neutral,0.0916813090443611
"Imagine that an acquaintance approaches you and says, ""I just went on a vacation to Patagonia in South America. I got a nice deal and paid $650 for it.""",Jealousy,envy,Experiential,surprise,False,surprise,0.6454748511314392,neutral,0.202958270907402,disgust,0.0470235459506511
"You deceived your friend: In a moment of weakness, you succumbed to the temptation and deceived your friend. Overwhelmed by Fear of judgment or losing their friendship, you chose to hide the truth and instead presented a false reality. Eventually, the truth unraveled, and your friend felt betrayed and hurt by your actions. ",Guilt,remorse,Betrayal and Deception,anger,False,anger,0.3134221136569977,sadness,0.2529826760292053,fear,0.2062728852033615
"You uncovered your friend's secret: In a quiet moment of curiosity, you stumbled upon a hidden diary belonging to your closest friend, unaware of the secrets it held within. Unable to resist the temptation, you opened its pages, uncovering the intimate thoughts and emotions your friend had carefully guarded. As the weight of their vulnerability settled upon you, you grappled with the dilemma of whether to confront them with your newfound knowledge or protect their secret, knowing that your actions could forever change the dynamics of your friendship.",Guilt,remorse,Betrayal and Deception,neutral,False,neutral,0.4565364420413971,surprise,0.2053852826356887,joy,0.1612575948238372
"You told a lie: In a moment of desperation, you found yourself caught in a web of deceit as you told a lie. The words escaped your lips before you could stop them, and with each passing moment, the weight of guilt grew heavier. ",Guilt,remorse,Betrayal and Deception,fear,False,fear,0.2274848222732544,neutral,0.2234643995761871,sadness,0.1908984184265136
Leaving your wife for a colleague.,Guilt,remorse,Betrayal and Deception,disgust,False,disgust,0.4274347424507141,neutral,0.2786209285259247,anger,0.1010920628905296
You cheated on your husband.,Guilt,remorse,Betrayal and Deception,neutral,False,neutral,0.3760741055011749,anger,0.3129309117794037,disgust,0.1506544947624206
You kissed a woman other than your partner.,Guilt,remorse,Betrayal and Deception,disgust,False,disgust,0.2986540794372558,anger,0.2829529941082001,neutral,0.2245761156082153
You started a relationship without feelings.,Guilt,remorse,Betrayal and Deception,neutral,False,neutral,0.4268085360527038,anger,0.3431220948696136,disgust,0.1198946982622146
You don't love your husband and just stand everything.,Guilt,remorse,Betrayal and Deception,sadness,False,sadness,0.3829254806041717,disgust,0.2665100991725921,neutral,0.1482522785663604
You lied to your best friend.,Guilt,remorse,Betrayal and Deception,anger,False,anger,0.3728156983852386,disgust,0.3701668083667755,sadness,0.1424367874860763
You gave away a secret.,Guilt,remorse,Betrayal and Deception,fear,False,fear,0.2731770873069763,neutral,0.195286825299263,disgust,0.1903769671916961
You betrayed someone's trust.,Guilt,remorse,Betrayal and Deception,sadness,False,sadness,0.2715629339218139,disgust,0.2072830945253372,neutral,0.1809623539447784
You engaged in misconduct.,Guilt,remorse,Betrayal and Deception,anger,False,anger,0.3644594252109527,neutral,0.2850972414016723,sadness,0.1244337111711502
You concealed an event that has taken place and subsequent lies.,Guilt,remorse,Betrayal and Deception,sadness,False,sadness,0.3790488541126251,neutral,0.2091077119112014,disgust,0.1954496204853058
"You hurt your friend: In a moment of anger and frustration, you lashed out at your friend, saying hurtful words that cut deep. The pain in their eyes was evident as your words struck their heart, leaving a rift between you. Regret immediately washed over you, realizing the irreversible damage caused by your thoughtless actions. You desperately wanted to take back your hurtful words, but the damage was done. Now, you must face the consequences of your actions and work towards healing the wounds you inflicted upon your friendship.",Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.4002204537391662,fear,0.3044378757476806,anger,0.1965891718864441
"You were hard on your friend: In a moment of frustration and impatience, you found yourself being unnecessarily hard on your friend. Your high expectations and critical remarks caused them to feel discouraged and hurt. Realizing the impact of your words, you regretted your behavior.",Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.3878693580627441,neutral,0.2612124979496002,anger,0.1662975251674652
"You said bad things about your friend: Once upon a time, you found yourself consumed by anger and frustration, and in a moment of heated argument, you said hurtful and demeaning things about your dear friend. The words escaped your lips before you could fully comprehend their impact, and the damage was done. Regret flooded your heart as you realized the depth of pain you had inflicted on your friend and the irreparable harm caused to your relationship. ",Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.3715178668498993,anger,0.3320369720458984,disgust,0.1278416216373443
"You caused problems for your colleagues because of your actions: You found yourself in a situation where your actions inadvertently caused problems for your colleagues. It started with a simple mistake on your part, but its repercussions quickly became apparent. Your oversight led to delays in project timelines and created additional work for your colleagues, who had to pick up the slack. The atmosphere in the workplace became tense as frustrations grew, and your colleagues struggled to meet their deadlines. Realizing the impact of your actions, you felt a sense of guilt and responsibility for the problems you had caused. ",Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.3165797591209411,fear,0.2585324347019195,sadness,0.1522787511348724
"You ignored your friend: In the midst of your busy schedule and personal distractions, you unintentionally ignored your friend's calls and messages. Unaware of the impact, you failed to recognize their need for support and connection. As time passed, the distance between you grew, and your friend felt neglected and hurt. ",Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.6737996935844421,anger,0.2130354642868042,disgust,0.0835874751210212
"You broke something belonging to your friend: Once upon a time, you were playing at your friend's house when, in a moment of clumsiness, you accidentally knocked over and broke their favorite vase. The sound of shattering glass echoed through the room, and panic washed over you as you realized what had happened. Your heart sank as you saw the disappointment in your friend's eyes.",Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.5025573968887329,neutral,0.2228133380413055,disgust,0.1310555040836334
Breaking up with your partner.,Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.6006778478622437,fear,0.2582824528217315,neutral,0.0927745476365089
Having no contact with your daughter.,Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.3169143497943878,neutral,0.2331490069627761,surprise,0.1938592195510864
Being too strict with your children.,Guilt,remorse,Relationship and Interpersonal,disgust,False,disgust,0.3499365448951721,anger,0.2533943057060241,neutral,0.21843883395195
Your son is a child of divorce.,Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.3778755068778991,disgust,0.1841723024845123,fear,0.1489479541778564
You treated your parents disrespectfully.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.3313606381416321,disgust,0.2699731290340423,fear,0.2112049162387848
You hurt your brother.,Guilt,remorse,Relationship and Interpersonal,disgust,False,disgust,0.2809694409370422,sadness,0.2492984235286712,anger,0.2260016500949859
You had an argument with your sister.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.4422252774238586,disgust,0.2790769636631012,sadness,0.1214691773056984
You have conflicts with your parents.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.5522673726081848,fear,0.1936131566762924,neutral,0.1865925341844558
You have disappointed your father.,Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.4751190543174743,disgust,0.191304549574852,anger,0.1528496295213699
You neglected a friend.,Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.2871599793434143,sadness,0.2625691592693329,surprise,0.1789712905883789
You didn't support friends enough.,Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.3565652370452881,neutral,0.2000298947095871,anger,0.1960416734218597
You said hurtful words to someone.,Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.3033625185489654,anger,0.2728956937789917,disgust,0.1952505111694336
You had an argument with a person.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.6275042295455933,disgust,0.1673584282398224,neutral,0.1474627256393432
You had an argument with friends.,Guilt,remorse,Relationship and Interpersonal,sadness,False,sadness,0.2691650986671448,anger,0.2154453247785568,fear,0.2013065367937088
You disappointed someone.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.3616247177124023,disgust,0.3017049431800842,sadness,0.1729913353919983
You had a dispute with a coworker.,Guilt,remorse,Relationship and Interpersonal,disgust,False,disgust,0.2709956169128418,neutral,0.2429207563400268,surprise,0.1879469603300094
You weren't sufficiently available for all of your customers.,Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.3898181617259979,fear,0.1960394829511642,anger,0.1544103622436523
Because someone always has to give you a ride.,Guilt,remorse,Relationship and Interpersonal,neutral,False,neutral,0.700459361076355,disgust,0.1384128034114837,anger,0.086370512843132
You owed a friend money.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.4330909848213196,neutral,0.2874221801757812,disgust,0.1373899728059768
You took advantage of people.,Guilt,remorse,Relationship and Interpersonal,anger,False,anger,0.6082068085670471,disgust,0.2102046012878418,neutral,0.1171485781669616
Not enough time spent with your child.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.451655775308609,neutral,0.3438199460506439,disgust,0.0830669552087783
Going back to work soon after giving birth.,Guilt,remorse,Broken Promises and Responsibilities,sadness,False,sadness,0.4346889555454254,joy,0.1743002533912658,neutral,0.1607966274023056
Smoking in the presence of your children.,Guilt,remorse,Broken Promises and Responsibilities,disgust,False,disgust,0.6070488095283508,neutral,0.2026340067386627,fear,0.058494497090578
